"id","lon","lat","date","d15n"
"19",115.393922,25.136927,1958,0.969212458
"208",111.579305,25.18559,1958,0.750324944
"1143",111.579305,25.18559,1958,0.787663358
"552",111.579305,25.18559,1958,1.074184296
"289",115.786057,25.600272,1958,0.178788221
"489",115.786057,25.600272,1958,-4.270879445
"621",115.786057,25.600272,1958,-1.987480488
"926",115.786057,25.600272,1958,-0.819011718
"79",115.786057,25.600272,1958,-0.041605727
"1107",115.786057,25.600272,1958,0.329170417
"795",116.080186,25.602037,1958,-0.061799766
"516",116.357581,25.833531,1958,-1.268349036
"809",116.357581,25.833531,1958,2.01451831
"810",116.357581,25.833531,1958,0.999886656
"1",116.027135,25.885555,1958,0.253096536
"520",116.027135,25.885555,1958,-4.838162761
"544",116.027135,25.885555,1958,0.819134107
"777",116.027135,25.885555,1958,1.866827263
"938",116.654365,26.261754,1958,-2.881250629
"885",116.346995,26.314775,1958,-2.321265006
"422",116.009472,26.470116,1958,0.899569851
"251",116.009472,26.470116,1958,0.61840071
"1022",118.177708,26.641769,1958,-1.412251735
"80",116.325757,26.837267,1958,0.485910422
"774",118.495808,27.302155,1958,0.774094813
"1738",117.060264,27.706102,1958,0.882626974
"1736",117.709451,28.315217,1958,0.83452977
"833",118.19124,28.436286,1958,-0.80913706
"476",109.66056,28.699878,1958,-1.612601585
"64",109.66056,28.699878,1958,0.292107564
"703",117.578713,28.946464,1958,-2.539597316
"886",117.578713,28.946464,1958,-1.160469653
"528",109.851254,29.00144,1958,-4.844450252
"748",109.851254,29.00144,1958,-1.848626197
"1478",109.407828,29.493485,1958,-0.213206925
"1604",109.407828,29.493485,1958,1.122355851
"1605",109.407828,29.493485,1958,-1.19695197
"679",109.139726,29.665203,1958,-0.692769653
"1788",109.491485,29.986899,1958,0.155644265
"287",111.535039,30.14089,1958,-1.233689216
"1787",111.535039,30.14089,1958,9.872636342
"1418",111.535039,30.14089,1958,-3.195671543
"487",111.535039,30.14089,1958,-3.249068445
"1371",111.535039,30.14089,1958,-1.829817468
"355",111.535039,30.14089,1958,-1.649800116
"131",111.535039,30.14089,1958,0.316484988
"1562",111.535039,30.14089,1958,-4.25806872
"204",109.488172,30.272156,1958,2.648694399
"1476",109.488172,30.272156,1958,-1.778773085
"1477",109.488172,30.272156,1958,-0.908095114
"114",107.952851,30.287902,1958,-2.29932719
"1016",111.286471,30.691967,1958,1.036018124
"1035",111.286471,30.691967,1958,2.616022313
"539",120.238068,31.57988,1958,0.673546716
"747",120.238068,31.57988,1958,1.780691869
"949",120.238068,31.57988,1958,1.147926274
"950",120.709862,31.66392,1958,1.508456806
"1127",118.7219913,31.739662,1958,-1.346801476
"1103",118.7219913,31.739662,1958,-1.003933376
"991",108.66426,31.947695,1958,0.617930002
"668",108.66426,31.947695,1958,-0.242651819
"133",118.610724,32.105126,1958,-1.975265314
"704",119.058082,32.136317,1958,0.191351062
"1139",109.516925,18.775147,1959,1.075585563
"343",100.797777,22.007351,1959,-0.573659484
"292",103.93935,22.529404,1959,1.020714455
"395",103.687612,22.98356,1959,3.249585225
"775",103.687612,22.98356,1959,1.990527992
"652",112.184652,23.911899,1959,3.316584379
"231",117.357321,24.514654,1959,0.020605549
"419",117.357321,24.514654,1959,-1.123086927
"1318",117.357321,24.514654,1959,6.567318198
"1065",117.357321,24.514654,1959,-0.745223242
"1281",117.357321,24.514654,1959,1.532998864
"291",117.534062,25.004434,1959,-0.465336614
"848",109.262552,25.05907,1959,-0.063091764
"979",118.241094,25.491494,1959,0.662495606
"54",118.241094,25.491494,1959,-0.041150066
"545",118.241094,25.491494,1959,-2.758943422
"1041",118.241094,25.491494,1959,2.630847103
"734",118.241094,25.491494,1959,-2.809265363
"873",118.241094,25.491494,1959,-0.487380893
"502",117.365053,25.941937,1959,1.581004056
"36",119.296494,26.074508,1959,-1.008836572
"1050",117.17574,26.900259,1959,0.511762972
"1712",120.565793,27.661918,1959,0.297209478
"716",103.571696,28.262683,1959,2.644175608
"985",109.851254,29.00144,1959,2.545136162
"678",109.851254,29.00144,1959,1.231647481
"31",110.479191,29.117096,1959,0.320344874
"1131",110.165819,29.400069,1959,-1.180882953
"1638",103.577141,29.751361,1959,1.308345059
"1394",119.217921,30.16299,1959,-5.177517486
"1377",118.175982,30.167793,1959,1.011696489
"1355",118.175982,30.167793,1959,-3.797756993
"1889",118.175982,30.167793,1959,3.338552855
"1718",116.3289,31.372379,1959,0.658956867
"1615",116.3289,31.372379,1959,0.350705835
"608",109.493226,18.213831,1960,0.349725306
"1819",110.152747,18.680278,1960,1.330571938
"1293",110.152747,18.680278,1960,-2.549738669
"602",108.82968,18.706985,1960,-1.997563098
"684",110.202004,18.756221,1960,-0.068102626
"760",110.202004,18.756221,1960,-0.370512617
"1937",110.202004,18.756221,1960,2.373755944
"572",110.202004,18.756221,1960,2.387350873
"802",110.202004,18.756221,1960,-0.473328296
"965",110.202004,18.756221,1960,0.840988816
"927",108.651775,19.095361,1960,-1.056236977
"221",100.797777,22.007351,1960,0.098094636
"1598",100.904639,22.081184,1960,2.223989292
"134",110.557874,22.857823,1960,3.314324912
"1629",110.079379,23.394326,1960,1.122280998
"976",112.377534,24.780554,1960,-0.607259647
"1944",107.173802,24.999108,1960,0.055245319
"1504",107.173668,24.999152,1960,1.079596283
"1188",104.895489,25.092053,1960,1.653196878
"789",104.895489,25.092053,1960,1.665333579
"1097",105.442701,25.099014,1960,3.11186913
"1187",105.442701,25.099014,1960,5.528972707
"1335",105.442701,25.099014,1960,1.314945558
"515",105.442701,25.099014,1960,1.240788442
"547",105.442701,25.099014,1960,1.451220585
"1514",105.442701,25.099014,1960,8.136557971
"254",105.442701,25.099014,1960,-1.931646855
"881",105.442701,25.099014,1960,2.175511564
"1744",106.099602,25.178266,1960,9.986620514
"473",106.099602,25.178266,1960,-2.342752313
"783",106.099602,25.178266,1960,2.848712391
"665",106.099602,25.178266,1960,-1.359778758
"553",111.579305,25.18559,1960,-0.730749174
"1745",106.750071,25.42529,1960,2.803655431
"1095",105.186238,25.435183,1960,0.800092231
"381",105.186238,25.435183,1960,-5.550508879
"1034",105.186238,25.435183,1960,5.490988504
"1895",105.186238,25.435183,1960,2.318529521
"1515",105.186238,25.435183,1960,3.938068724
"879",105.186238,25.435183,1960,6.895802921
"1727",118.932592,25.866695,1960,-0.305592339
"97",114.781305,28.055943,1960,-2.791576096
"620",116.032727,28.67376,1960,-0.497241768
"214",110.391073,18.795143,1961,6.236212802
"1780",110.391073,18.795143,1961,6.488935308
"488",110.391073,18.795143,1961,-0.566784528
"1938",110.391073,18.795143,1961,1.341137479
"974",109.580811,19.521134,1961,3.696994647
"110",108.366129,22.817239,1961,0.401946049
"157",113.266667,23.183333,1961,3.336669944
"883",114.308267,25.681784,1961,-1.25593044
"816",112.987173,22.938069,1962,-0.074151807
"411",113.143313,23.028904,1962,0.245170044
"333",104.702799,23.125714,1962,1.913356608
"771",104.702799,23.125714,1962,0.088540964
"899",113.264435,23.129163,1962,0.923458868
"448",112.553333,23.175,1962,0.025241127
"345",104.216248,23.400733,1962,-0.342378368
"1310",104.216248,23.400733,1962,-1.944104368
"1311",104.216248,23.400733,1962,-1.948855205
"1843",104.216248,23.400733,1962,0.005228746
"1527",104.216248,23.400733,1962,-1.932950266
"893",104.216248,23.400733,1962,-0.281102327
"1226",107.173668,24.999152,1962,-0.111238118
"1132",114.362112,25.401314,1962,-2.031626314
"285",109.876147,25.539341,1962,-0.108174494
"426",109.876147,25.539341,1962,-3.456749797
"52",109.876147,25.539341,1962,1.335152067
"399",109.876147,25.539341,1962,-4.8453968
"1325",109.876147,25.539341,1962,-2.441384122
"172",109.876147,25.539341,1962,2.238809522
"1055",109.876147,25.539341,1962,1.104141704
"1058",109.876147,25.539341,1962,-1.551951095
"1030",109.876147,25.539341,1962,1.291034118
"675",109.876147,25.539341,1962,-3.773498716
"1776",110.011238,25.797931,1962,-1.523157172
"428",110.011238,25.797931,1962,-3.231802857
"1505",110.011238,25.797931,1962,0.075440299
"1246",110.011238,25.797931,1962,0.570755354
"1079",110.856623,26.433418,1962,1.78257218
"371",110.856623,26.433418,1962,-0.436190652
"1123",110.856623,26.433418,1962,2.376898869
"202",116.325757,26.837267,1962,1.150040057
"90",116.325757,26.837267,1962,0.812068526
"1365",119.141461,28.074623,1962,-3.188499468
"1410",103.546348,28.835521,1962,-0.408072879
"1411",103.546348,28.835521,1962,-2.28815108
"1343",103.546348,28.835521,1962,-0.683044722
"1344",103.546348,28.835521,1962,-2.466385623
"460",108.82968,18.706985,1963,-2.487081005
"1231",109.838389,19.033369,1963,5.088615422
"1445",100.797777,22.007351,1963,1.921246562
"57",112.553333,23.175,1963,-2.8640585
"360",112.553333,23.175,1963,1.643545759
"137",112.553333,23.175,1963,-1.586232971
"73",112.553333,23.175,1963,2.123093607
"74",112.553333,23.175,1963,-0.720958479
"197",112.553333,23.175,1963,1.426346676
"824",113.266667,23.183333,1963,1.227414917
"1093",111.512343,23.424033,1963,0.456506096
"58",111.512343,23.424033,1963,-2.827523514
"493",111.512343,23.424033,1963,0.605623143
"930",114.520537,26.313737,1963,2.491966985
"986",110.631884,26.726599,1963,1.59877228
"443",110.631884,26.726599,1963,-0.313182268
"490",110.631884,26.726599,1963,0.407994122
"508",110.631884,26.726599,1963,2.474174488
"962",110.631884,26.726599,1963,3.274675728
"727",114.619893,27.392874,1963,1.056375875
"1392",120.565793,27.661918,1963,0.048478214
"770",108.850473,27.693024,1963,0.485781616
"1366",119.141461,28.074623,1963,-2.803363154
"1232",108.82968,18.706985,1964,0.368643945
"1428",101.564636,21.459233,1964,2.805137965
"981",100.797777,22.007351,1964,1.349547932
"682",100.797777,22.007351,1964,6.733980419
"170",100.797777,22.007351,1964,2.44277808
"1844",103.687612,22.98356,1964,-2.58163541
"210",112.553333,23.175,1964,0.326245901
"385",112.553333,23.175,1964,-0.556425644
"689",113.266667,23.183333,1964,0.901755097
"895",113.266667,23.183333,1964,1.11264727
"215",101.998103,23.596503,1964,0.078661862
"1429",102.832892,24.880095,1964,2.184382535
"1528",102.832892,24.880095,1964,1.32952882
"657",102.832892,24.880095,1964,0.753847193
"321",112.854768,24.988037,1964,5.250497206
"28",112.854768,24.988037,1964,2.473964923
"543",112.854768,24.988037,1964,1.044848743
"733",112.854768,24.988037,1964,5.735735695
"408",114.92283,25.386704,1964,-0.879346045
"1752",112.948772,25.399792,1964,2.731011205
"1753",112.948772,25.399792,1964,1.169747712
"373",112.948772,25.399792,1964,2.926658771
"648",112.948772,25.399792,1964,0.941578422
"68",112.948772,25.399792,1964,-0.51481941
"1046",112.948772,25.399792,1964,-1.030845634
"744",112.948772,25.399792,1964,-1.153562913
"958",112.948772,25.399792,1964,-0.742420466
"694",114.362112,25.401314,1964,-0.387960052
"404",114.362112,25.401314,1964,-1.371614726
"531",114.93503,25.831829,1964,-0.128344602
"466",108.850473,27.693024,1964,-1.078122168
"23",108.850473,27.693024,1964,0.012086
"925",108.850473,27.693024,1964,2.441471576
"22",108.40924,27.994397,1964,0.099737872
"1393",121.546603,29.816511,1964,-2.165856712
"978",107.952851,30.287902,1964,0.702956506
"1764",107.952851,30.287902,1964,-3.805009497
"1765",107.952851,30.287902,1964,-1.206248902
"1192",107.952851,30.287902,1964,3.161875284
"1193",107.952851,30.287902,1964,2.508750577
"517",107.952851,30.287902,1964,-5.970142121
"535",107.952851,30.287902,1964,-4.019984603
"1018",107.952851,30.287902,1964,-1.281994183
"1905",107.952851,30.287902,1964,3.031950674
"1543",107.952851,30.287902,1964,2.733434851
"1544",107.952851,30.287902,1964,3.477460028
"659",107.952851,30.287902,1964,0.805633313
"1878",109.519881,30.596401,1964,1.185915407
"994",109.879153,31.074834,1964,-0.565055845
"1820",108.82968,18.706985,1965,0.215329304
"1292",108.82968,18.706985,1965,-1.335673077
"1777",109.20738,21.660585,1965,12.85657572
"999",108.274807,23.158718,1965,3.582277722
"1630",108.274807,23.158718,1965,2.091453666
"1206",117.175185,23.711579,1965,2.252370422
"1207",117.175185,23.711579,1965,-2.25941393
"1929",117.339573,23.957936,1965,0.457456798
"206",117.357321,24.514654,1965,2.215469222
"996",117.357321,24.514654,1965,2.025353381
"1726",117.357321,24.514654,1965,0.10962072
"1399",117.357321,24.514654,1965,0.799969496
"1400",117.357321,24.514654,1965,0.416054278
"1315",117.357321,24.514654,1965,0.758052462
"1316",117.357321,24.514654,1965,0.494312773
"506",117.357321,24.514654,1965,1.033413031
"513",117.357321,24.514654,1965,0.839870252
"910",117.357321,24.514654,1965,-0.496470952
"911",117.357321,24.514654,1965,-1.454738855
"1930",117.357321,24.514654,1965,0.710727193
"807",117.357321,24.514654,1965,0.246189679
"1622",117.357321,24.514654,1965,4.503501112
"808",118.152204,24.722841,1965,-1.528625269
"638",112.854768,24.988037,1965,-0.885366722
"15",114.362112,25.401314,1965,0.97471173
"20",114.362112,25.401314,1965,-0.084486284
"521",114.765403,25.661471,1965,-2.383181052
"578",114.765403,25.661471,1965,2.501007106
"618",114.308267,25.681784,1965,-0.578981103
"757",114.308267,25.681784,1965,0.622526191
"566",114.308267,25.681784,1965,-0.917503899
"275",114.520537,26.313737,1965,0.087876218
"997",113.95718,26.697243,1965,-0.142601784
"882",113.95718,26.697243,1965,-0.717102656
"1101",116.525725,27.218445,1965,2.178320165
"193",117.943433,28.454863,1965,-2.146077089
"1916",110.746805,31.348196,1965,0.697378483
"1597",100.904639,22.081184,1966,1.987541415
"1623",118.152204,24.722841,1966,4.352060387
"944",113.264435,23.129163,1969,-1.118424383
"171",113.372652,23.170314,1969,-0.751045765
"1152",113.398109,23.184941,1969,3.139449481
"674",110.165819,29.400069,1969,0.025816564
"313",114.162419,26.582472,1970,-1.002815027
"158",113.275883,24.776078,1971,2.365186466
"1098",113.275883,24.776078,1971,0.183851732
"153",113.347519,25.130136,1972,-1.559440827
"1935",109.173055,18.75026,1973,-0.9857759
"571",109.173055,18.75026,1973,0.001507952
"1775",109.119927,21.481254,1973,9.328953811
"266",107.971826,21.547822,1973,8.527586602
"1456",107.971826,21.547822,1973,2.006359792
"847",107.971826,21.547822,1973,0.655745675
"1627",107.971826,21.547822,1973,4.841524077
"1628",107.971826,21.547822,1973,1.736919232
"1224",109.20738,21.660585,1973,4.194467122
"173",100.771679,22.000143,1973,1.132319152
"392",100.797777,22.007351,1973,1.939875211
"5",112.794065,22.251924,1973,5.813315544
"687",99.584157,22.329099,1973,-2.317665936
"1924",99.584157,22.329099,1973,-1.558249275
"915",102.392463,22.993718,1973,0.485498808
"993",114.488714,24.369588,1973,-0.842975784
"1146",114.488714,24.369588,1973,0.128894195
"452",114.488714,24.369588,1973,0.783319995
"776",114.488714,24.369588,1973,1.905914061
"75",114.488714,24.369588,1973,-0.107285481
"1100",114.488714,24.369588,1973,0.125070594
"849",114.488714,24.369588,1973,0.835571954
"772",106.099602,25.178266,1973,-1.007518434
"1259",106.099602,25.178266,1973,0.062511681
"1743",106.750071,25.42529,1973,2.663953579
"213",114.162419,26.582472,1973,-0.720774192
"1735",114.162419,26.582472,1973,-0.181842426
"16",114.162419,26.582472,1973,-0.279649021
"615",114.162419,26.582472,1973,-1.788607365
"1261",114.162419,26.582472,1973,-0.720414815
"889",114.162419,26.582472,1973,-0.517591163
"311",114.908861,26.790231,1973,4.473500656
"154",102.930164,26.908461,1973,-2.331968142
"1842",102.930164,26.908461,1973,-3.67859775
"1267",102.930164,26.908461,1973,-0.713407206
"1243",103.891146,27.747978,1973,0.90493274
"1525",103.891146,27.747978,1973,5.819007157
"1526",103.891146,27.747978,1973,0.965355253
"1268",103.891146,27.747978,1973,-2.795480854
"218",103.95856,28.59825,1973,1.362234925
"1082",103.95856,28.59825,1973,2.490879737
"1426",103.95856,28.59825,1973,-0.654157769
"1427",103.95856,28.59825,1973,-2.165722654
"332",103.95856,28.59825,1973,-0.517951294
"623",103.95856,28.59825,1973,-3.898626978
"1904",104.643382,28.751812,1973,-1.256763161
"850",104.643382,28.751812,1973,-0.801973991
"1875",103.312222,29.513333,1973,0.478396106
"1762",103.312222,29.513333,1973,4.491937646
"1341",103.312222,29.513333,1973,-2.114195761
"1342",103.312222,29.513333,1973,-2.675340707
"1797",103.312222,29.513333,1973,-1.768960886
"1459",103.312222,29.513333,1973,-0.446909868
"1460",103.312222,29.513333,1973,-2.312874543
"1541",103.312222,29.513333,1973,-3.488820017
"1542",103.312222,29.513333,1973,-1.944579713
"1290",109.511909,18.252847,1974,1.22864473
"65",101.564636,21.459233,1974,-0.048715527
"1225",109.20738,21.660585,1974,7.45141854
"66",99.246197,23.146712,1974,1.142260733
"773",112.553333,23.175,1974,1.862398673
"1442",102.835223,23.219932,1974,2.451313998
"730",111.512343,23.424033,1974,-0.770972589
"786",111.512343,23.424033,1974,-0.186911538
"454",113.275883,24.776078,1974,3.021341185
"1244",98.294891,24.807012,1974,1.092726767
"1742",108.521881,25.931893,1974,-0.479327966
"632",108.521881,25.931893,1974,-0.520419945
"143",108.521881,25.931893,1974,0.11935331
"492",108.521881,25.931893,1974,1.296841409
"1013",108.521881,25.931893,1974,0.748278759
"1017",108.521881,25.931893,1974,6.266418186
"736",108.521881,25.931893,1974,2.921113016
"1610",108.521881,25.931893,1974,-0.683621649
"1385",108.077509,26.378434,1974,-1.934840783
"505",108.077509,26.378434,1974,-4.027084756
"1513",108.077509,26.378434,1974,3.24371648
"1258",108.077509,26.378434,1974,-2.23258911
"859",108.077509,26.378434,1974,-1.130737991
"317",114.162419,26.582472,1974,-3.370968095
"302",114.162419,26.582472,1974,-3.197156948
"478",108.82968,18.706985,1975,0.727904045
"1558",108.82968,18.706985,1975,1.067898042
"41",109.44788,19.213986,1975,2.150880181
"1584",109.451474,19.224872,1975,0.36438476
"634",109.801584,19.23494,1975,0.167585103
"1291",109.801584,19.23494,1975,-0.164516947
"329",114.530125,24.742403,1975,-1.068473275
"1142",111.579305,25.18559,1975,5.093617306
"326",111.579305,25.18559,1975,-0.763723735
"405",114.93503,25.831829,1975,-1.386225267
"1260",114.93503,25.831829,1975,0.558213593
"1763",111.072926,25.928617,1975,4.153230583
"314",114.80354,28.39361,1975,-1.672616155
"318",114.80354,28.39361,1975,-5.308016878
"1254",102.224653,31.899413,1975,-3.275521203
